category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf,abstract_local_path,local_fullpdf_path,category_fullpdf,category_abstract_1_major,category_abstract_1_minor,category_abstract_2_major,category_abstract_2_minor,category_merged,keywords,warning
Physical Sciences,Applied Mathematics,"Jan M. Nordbotten, Simon A. Levin, Eörs Szathmáry, Nils C. Stenseth",Ecological and evolutionary dynamics of interconnectedness and modularity,2018,115,4,750-755,http://www.pnas.org/content/115/4/750.abstract,nan,http://www.pnas.org/content/115/4/750.full,http://www.pnas.org/content/115/4/750.full.pdf,nan,yes,nan,2018/750.abstract.txt,,,,,,,Applied Mathematics,"microevolution
","FILE : OK: .abstract.txt ,"
Physical Sciences,Applied Physical Sciences,"Mark N. Joswiak, Michael F. Doherty, Baron Peters",Ion dissolution mechanism and kinetics at kink sites on NaCl surfaces,2018,115,4,656-661,http://www.pnas.org/content/115/4/656.abstract,nan,http://www.pnas.org/content/115/4/656.full,http://www.pnas.org/content/115/4/656.full.pdf,nan,yes,nan,2018/656.abstract.txt,,,,,,,Applied Physical Sciences,"reactioncoordinate
","FILE : OK: .abstract.txt ,"
Physical Sciences,Biophysics and Computational Biology,"Raymond H. Y. Louie, Kevin J. Kaczorowski, John P. Barton, Arup K. Chakraborty, Matthew R. McKay",Fitness landscape of the human immunodeficiency virus envelope protein that is targeted by antibodies,2018,115,4,E564-E573,http://www.pnas.org/content/115/4/E564.abstract,nan,http://www.pnas.org/content/115/4/E564.full,http://www.pnas.org/content/115/4/E564.full.pdf,nan,yes,nan,2018/E564.abstract.txt,,,,,,,Biophysics and Computational Biology,"HIV
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Remington X. Poulin, Serge Lavoie, Katherine Siegel, David A. Gaul, Marc J. Weissburg, Julia Kubanek, Umang Goswami, Maria King, Jie Chen, Thomas C. Cesario, Peter M. Rentzepis, Jean-Hubert Olivier, George Bullard, Chaoren Liu, Michael J. Therien, Hongyan Jiang, Yvonne Dorenkamp, Svenja M. Janke, Marvin Kammler, Alec M. Wodtke, Oliver Bünermann",Chemical encoding of risk perception and predator detection among estuarine invertebrates,2018,115,4,662-667,http://www.pnas.org/content/115/4/662.abstract,nan,http://www.pnas.org/content/115/4/662.full,http://www.pnas.org/content/115/4/662.full.pdf,nan,yes,nan,2018/662.abstract.txt,,,,,,,Chemistry,"bluecrab
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Runze Li, Umang Goswami, Maria King, Jie Chen, Thomas C. Cesario, Peter M. Rentzepis",In situ detection of live-to-dead bacteria ratio after inactivation by means of synchronous fluorescence and PCA,2018,115,4,668-673,http://www.pnas.org/content/115/4/668.abstract,nan,http://www.pnas.org/content/115/4/668.full,http://www.pnas.org/content/115/4/668.full.pdf,nan,yes,nan,2018/668.abstract.txt,,,,,,,Chemistry,"bacteriainactivation
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Yusong Bai, Jean-Hubert Olivier, George Bullard, Chaoren Liu, Michael J. Therien",Dynamics of charged excitons in electronically and morphologically homogeneous single-walled carbon nanotubes,2018,115,4,674-679,http://www.pnas.org/content/115/4/674.abstract,nan,http://www.pnas.org/content/115/4/674.full,http://www.pnas.org/content/115/4/674.full.pdf,nan,yes,nan,2018/674.abstract.txt,,,,,,,Chemistry,"trion
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Alexander Kandratsenka, Hongyan Jiang, Yvonne Dorenkamp, Svenja M. Janke, Marvin Kammler, Alec M. Wodtke, Oliver Bünermann",Unified description of H-atom–induced chemicurrents and inelastic scattering,2018,115,4,680-684,http://www.pnas.org/content/115/4/680.abstract,nan,http://www.pnas.org/content/115/4/680.full,http://www.pnas.org/content/115/4/680.full.pdf,nan,yes,nan,2018/680.abstract.txt,,,,,,,Chemistry,"chemicurrents
","FILE : OK: .abstract.txt ,"
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Sujay S. Kaushal, Gene E. Likens, Michael L. Pace, Ryan M. Utz, Shahan Haq, Julia Gorman, Melissa Grese",Freshwater salinization syndrome on a continental scale,2018,115,4,E574-E583,http://www.pnas.org/content/115/4/E574.abstract,nan,http://www.pnas.org/content/115/4/E574.full,http://www.pnas.org/content/115/4/E574.full.pdf,nan,yes,nan,2018/E574.abstract.txt,,,,,,,"Earth, Atmospheric, and Planetary Sciences","emergingcontaminants
","FILE : OK: .abstract.txt ,"
Physical Sciences,Engineering,"Kai Zhang, Xue Bai Pitner, Rui Yang, William D. Nix, James D. Plummer, Jonathan A. Fan",Single-crystal metal growth on amorphous insulating substrates,2018,115,4,685-689,http://www.pnas.org/content/115/4/685.abstract,nan,http://www.pnas.org/content/115/4/685.full,http://www.pnas.org/content/115/4/685.full.pdf,nan,yes,nan,2018/685.abstract.txt,,,,,,,Engineering,"single-crystalmetal
","FILE : OK: .abstract.txt ,"
Physical Sciences,Physics,"Chongli Qin, Lucy J. Colwell",Power law tails in phylogenetic systems,2018,115,4,690-695,http://www.pnas.org/content/115/4/690.abstract,nan,http://www.pnas.org/content/115/4/690.full,http://www.pnas.org/content/115/4/690.full.pdf,nan,yes,nan,2018/690.abstract.txt,,,,,,,Physics,"powerlaw
","FILE : OK: .abstract.txt ,"
Physical Sciences,Statistics,"Demetrios G. Vavvas, Kent W. Small, Carl C. Awh, Brent W. Zanke, Robert J. Tibshirani, Rafal Kustra",and,2018,115,4,E696-E704,http://www.pnas.org/content/115/4/E696.abstract,nan,http://www.pnas.org/content/115/4/E696.full,http://www.pnas.org/content/115/4/E696.full.pdf,nan,yes,nan,2018/E696.abstract.txt,,,,,,,Statistics,"ophthalmology
","FILE : OK: .abstract.txt ,"
Physical Sciences,Sustainability Science,"Junjie Jiang, Zi-Gang Huang, Thomas P. Seager, Wei Lin, Celso Grebogi, Alan Hastings, Ying-Cheng Lai",Predicting tipping points in mutualistic networks through dimension reduction,2018,115,4,E639-E647,http://www.pnas.org/content/115/4/E639.abstract,nan,http://www.pnas.org/content/115/4/E639.full,http://www.pnas.org/content/115/4/E639.full.pdf,nan,yes,nan,2018/E639.abstract.txt,,,,,,,Sustainability Science,"tippingpoints
","FILE : OK: .abstract.txt ,"
Social Sciences,Economic Sciences,"Nathan C. Lo, David Gurarie, Nara Yoon, Jean T. Coulibaly, Eran Bendavid, Jason R. Andrews, Charles H. King",Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,2018,115,4,E584-E591,http://www.pnas.org/content/115/4/E584.abstract,nan,http://www.pnas.org/content/115/4/E584.full,http://www.pnas.org/content/115/4/E584.full.pdf,nan,yes,nan,2018/E584.abstract.txt,,,,,,,Economic Sciences,"mathematicalmodeling
","FILE : OK: .abstract.txt ,"
Social Sciences,Psychological and Cognitive Sciences,"David E. Melnikoff, April H. Bailey, Smadar Cohen-Chen, J. Parker Goyer, Carol S. Dweck, James J. Gross, Eran Halperin",Preferences for moral vs. immoral traits in others are conditional,2018,115,4,E592-E600,http://www.pnas.org/content/115/4/E592.abstract,nan,http://www.pnas.org/content/115/4/E592.full,http://www.pnas.org/content/115/4/E592.full.pdf,nan,yes,nan,2018/E592.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"morality
","FILE : OK: .abstract.txt ,"
Social Sciences,Psychological and Cognitive Sciences,"Amit Goldenberg, Smadar Cohen-Chen, J. Parker Goyer, Carol S. Dweck, James J. Gross, Eran Halperin",Testing the impact and durability of a group malleability intervention in the context of the Israeli–Palestinian conflict,2018,115,4,696-701,http://www.pnas.org/content/115/4/696.abstract,nan,http://www.pnas.org/content/115/4/696.full,http://www.pnas.org/content/115/4/696.full.pdf,nan,yes,nan,2018/696.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"intergroupconflicts
","FILE : OK: .abstract.txt ,"
Social Sciences,Social Sciences,"Virginia Zarulli, Julia A. Barthold Jones, Anna Oksuzyan, Rune Lindahl-Jacobsen, Kaare Christensen, James W. Vaupel, Daniel W. Belsky, Jason M. Fletcher, Dalton Conley, Jason D. Boardman, Kathleen Mullan Harris",Women live longer than men even during severe famines and epidemics,2018,115,4,E832-E840,http://www.pnas.org/content/115/4/E832.abstract,nan,http://www.pnas.org/content/115/4/E832.full,http://www.pnas.org/content/115/4/E832.full.pdf,nan,yes,nan,2018/E832.abstract.txt,,,,,,,Social Sciences,"famines
","FILE : OK: .abstract.txt ,"
Social Sciences,Social Sciences,"Benjamin W. Domingue, Daniel W. Belsky, Jason M. Fletcher, Dalton Conley, Jason D. Boardman, Kathleen Mullan Harris",The social genome of friends and schoolmates in the National Longitudinal Study of Adolescent to Adult Health,2018,115,4,702-707,http://www.pnas.org/content/115/4/702.abstract,nan,http://www.pnas.org/content/115/4/702.full,http://www.pnas.org/content/115/4/702.full.pdf,nan,yes,nan,2018/702.abstract.txt,,,,,,,Social Sciences,"GWAS
","FILE : OK: .abstract.txt ,"
Biological Sciences,Applied Biological Sciences,"Hitomi Matsunari, Masahito Watanabe, Kazuaki Nakano, Shin Enosawa, Kazuhiro Umeyama, Ayuko Uchikura, Sayaka Yashima, Toru Fukuda, Nikolai Klymiuk, Mayuko Kurome, Barbara Kessler, Annegret Wuensch, Valeri Zakhartchenko, Eckhard Wolf, Yutaka Hanazono, Masaki Nagaya, Akihiro Umezawa, Hiromitsu Nakauchi, Hiroshi Nagashima, Pingxi Xu, Justin K. Hwang, Fangfang Zeng, Kaiming Tan, Ganga Bhagavathy, Kamlesh R. Chauhan, Walter S. Leal",Modeling lethal X-linked genetic disorders in pigs with ensured fertility,2018,115,4,708-713,http://www.pnas.org/content/115/4/708.abstract,nan,http://www.pnas.org/content/115/4/708.full,http://www.pnas.org/content/115/4/708.full.pdf,nan,yes,nan,2018/708.abstract.txt,,,,,,,Applied Biological Sciences,"blastocystcomplementation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Applied Biological Sciences,"Young-Moo Choo, Pingxi Xu, Justin K. Hwang, Fangfang Zeng, Kaiming Tan, Ganga Bhagavathy, Kamlesh R. Chauhan, Walter S. Leal",Reverse chemical ecology approach for the identification of an oviposition attractant for,2018,115,4,714-719,http://www.pnas.org/content/115/4/714.abstract,nan,http://www.pnas.org/content/115/4/714.full,http://www.pnas.org/content/115/4/714.full.pdf,nan,yes,nan,2018/714.abstract.txt,,,,,,,Applied Biological Sciences,"southernhousemosquito
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Srinivasan Rengachari, Silvia Groiss, Juliette M. Devos, Elise Caron, Nathalie Grandvaux, Daniel Panne, Yaoqin Hong, Lei Zhu, Yuanyuan Hu, John E. Cronan, Tsung-I. Tsai, Ting Cheng, Vidya S. Shivatare, Chung-Yi Wu, Chung-Yi Wu, Chi-Huey Wong, Karine Rousseau, Gareth W. Hughes, Caroline Ridley, Richard K. Grencis, Ian S. Roberts, David J. Thornton",Structural basis of STAT2 recognition by IRF9 reveals molecular insights into ISGF3 function,2018,115,4,E601-E609,http://www.pnas.org/content/115/4/E601.abstract,nan,http://www.pnas.org/content/115/4/E601.full,http://www.pnas.org/content/115/4/E601.full.pdf,nan,yes,nan,2018/E601.abstract.txt,,,,,,,Biochemistry,"JAK/STATsignaling
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Xinyun Cao, Yaoqin Hong, Lei Zhu, Yuanyuan Hu, John E. Cronan",Development and retention of a primordial moonlighting pathway of protein modification in the absence of selection presents a puzzle,2018,115,4,647-655,http://www.pnas.org/content/115/4/647.abstract,nan,http://www.pnas.org/content/115/4/647.full,http://www.pnas.org/content/115/4/647.full.pdf,nan,yes,nan,2018/647.abstract.txt,,,,,,,Biochemistry,"lipoicacid
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Chiu-Ping Liu, Tsung-I. Tsai, Ting Cheng, Vidya S. Shivatare, Chung-Yi Wu, Chung-Yi Wu, Chi-Huey Wong",Glycoengineering of antibody (Herceptin) through yeast expression and in vitro enzymatic glycosylation,2018,115,4,720-725,http://www.pnas.org/content/115/4/720.abstract,nan,http://www.pnas.org/content/115/4/720.full,http://www.pnas.org/content/115/4/720.full.pdf,nan,yes,nan,2018/720.abstract.txt,,,,,,,Biochemistry,"glycoengineeredantibodies
","FILE : OK: .abstract.txt ,"
Biological Sciences,Biochemistry,"Eamon Dubaissi, Karine Rousseau, Gareth W. Hughes, Caroline Ridley, Richard K. Grencis, Ian S. Roberts, David J. Thornton",Functional characterization of the mucus barrier on the,2018,115,4,726-731,http://www.pnas.org/content/115/4/726.abstract,nan,http://www.pnas.org/content/115/4/726.full,http://www.pnas.org/content/115/4/726.full.pdf,nan,yes,nan,2018/726.abstract.txt,,,,,,,Biochemistry,"mucus
","FILE : OK: .abstract.txt ,"
Biological Sciences,Cell Biology,"Onur Basak, Teresa G. Krieger, Mauro J. Muraro, Kay Wiebrands, Daniel E. Stange, Javier Frias-Aldeguer, Nicolas C. Rivron, Marc van de Wetering, Johan H. van Es, Alexander van Oudenaarden, Benjamin D. Simons, Hans Clevers",Troy+ brain stem cells cycle through quiescence and regulate their number by sensing niche occupancy,2018,115,4,E610-E619,http://www.pnas.org/content/115/4/E610.abstract,nan,http://www.pnas.org/content/115/4/E610.full,http://www.pnas.org/content/115/4/E610.full.pdf,nan,yes,nan,2018/E610.abstract.txt,,,,,,,Cell Biology,"neuralstemcells
","FILE : OK: .abstract.txt ,"
Biological Sciences,Developmental Biology,"Catherine Bélanger, Félix-Antoine Bérubé-Simard, Elizabeth Leduc, Guillaume Bernas, Philippe M. Campeau, Seema R. Lalani, Donna M. Martin, Stephanie Bielas, Amanda Moccia, Anshika Srivastava, David W. Silversides, Nicolas Pilon, Patricia Mendoza-Garcia, Uwe Irion, Jikui Guan, Kathrin Pfeifer, Stephanie Wiessner, Fabrizio Serluca, Ajeet Pratap Singh, Christiane Nüsslein-Volhard, Ruth H. Palmer",Dysregulation of cotranscriptional alternative splicing underlies CHARGE syndrome,2018,115,4,E620-E629,http://www.pnas.org/content/115/4/E620.abstract,nan,http://www.pnas.org/content/115/4/E620.full,http://www.pnas.org/content/115/4/E620.full.pdf,nan,yes,nan,2018/E620.abstract.txt,,,,,,,Developmental Biology,"alternativesplicing
","FILE : OK: .abstract.txt ,"
Biological Sciences,Developmental Biology,"Andrey Fadeev, Patricia Mendoza-Garcia, Uwe Irion, Jikui Guan, Kathrin Pfeifer, Stephanie Wiessner, Fabrizio Serluca, Ajeet Pratap Singh, Christiane Nüsslein-Volhard, Ruth H. Palmer",ALKALs are in vivo ligands for ALK family receptor tyrosine kinases in the neural crest and derived cells,2018,115,4,E630-E638,http://www.pnas.org/content/115/4/E630.abstract,nan,http://www.pnas.org/content/115/4/E630.full,http://www.pnas.org/content/115/4/E630.full.pdf,nan,yes,nan,2018/E630.abstract.txt,,,,,,,Developmental Biology,"ALK
","FILE : OK: .abstract.txt ,"
Biological Sciences,Ecology,"Nathan J. Kleist, Robert P. Guralnick, Alexander Cruz, Christopher A. Lowry, Clinton D. Francis",Chronic anthropogenic noise disrupts glucocorticoid signaling and has multiple effects on fitness in an avian community,2018,115,4,E648-E657,http://www.pnas.org/content/115/4/E648.abstract,nan,http://www.pnas.org/content/115/4/E648.full,http://www.pnas.org/content/115/4/E648.full.pdf,nan,yes,nan,2018/E648.abstract.txt,,,,,,,Ecology,"acousticenvironment
","FILE : OK: .abstract.txt ,"
Biological Sciences,Ecology,"Stewart M. Edie, David Jablonski, James W. Valentine",Contrasting responses of functional diversity to major losses in taxonomic diversity,2018,115,4,732-737,http://www.pnas.org/content/115/4/732.abstract,nan,http://www.pnas.org/content/115/4/732.full,http://www.pnas.org/content/115/4/732.full.pdf,nan,yes,nan,2018/732.abstract.txt,,,,,,,Ecology,"functionaldiversity
","FILE : OK: .abstract.txt ,"
Biological Sciences,Ecology,"Athanasia Sakavara, George Tsirtsis, Daniel L. Roelke, Rebecca Mancy, Sofie Spatharis",Lumpy species coexistence arises robustly in fluctuating resource environments,2018,115,4,738-743,http://www.pnas.org/content/115/4/738.abstract,nan,http://www.pnas.org/content/115/4/738.full,http://www.pnas.org/content/115/4/738.full.pdf,nan,yes,nan,2018/738.abstract.txt,,,,,,,Ecology,"life-historytraits
","FILE : OK: .abstract.txt ,"
Biological Sciences,Ecology,"Alyssa-Lois M. Gehman, Richard J. Hall, James E. Byers",Host and parasite thermal ecology jointly determine the effect of climate warming on epidemic dynamics,2018,115,4,744-749,http://www.pnas.org/content/115/4/744.abstract,nan,http://www.pnas.org/content/115/4/744.full,http://www.pnas.org/content/115/4/744.full.pdf,nan,yes,nan,2018/744.abstract.txt,,,,,,,Ecology,"diseaseecology
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"David M. Linz, Yoshinori Tomoyasu, Simon A. Levin, Eörs Szathmáry, Nils C. Stenseth, Souvik Mandal, Raghavendra Gadagkar",Dual evolutionary origin of insect wings supported by an investigation of the abdominal wing serial homologs in,2018,115,4,E658-E667,http://www.pnas.org/content/115/4/E658.abstract,nan,http://www.pnas.org/content/115/4/E658.full,http://www.pnas.org/content/115/4/E658.full.pdf,nan,yes,nan,2018/E658.abstract.txt,,,,,,,Evolution,"serialhomology
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"Anindita Brahma, Souvik Mandal, Raghavendra Gadagkar",Emergence of cooperation and division of labor in the primitively eusocial wasp,2018,115,4,756-761,http://www.pnas.org/content/115/4/756.abstract,nan,http://www.pnas.org/content/115/4/756.full,http://www.pnas.org/content/115/4/756.full.pdf,nan,yes,nan,2018/756.abstract.txt,,,,,,,Evolution,"divisionoflabor
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Lieselot L. G. Carrette, Chen-Yu Wang, Chunyao Wei, William Press, Weiyuan Ma, Raymond J. Kelleher, Jeannie T. Lee, Bruce Winney, Willem P. Koppen, William J. Christmas, Katarzyna Hutnik, Tammy Day, Devendra Meena, Abdelhamid Boumertit, Pirro Hysi, Ayrun Nessa, Tim D. Spector, Josef Kittler, Walter F. Bodmer, Xuefei Zhang, Vipul Kumar, Zhou Du, Pei-Chi Wei, Jennifer Kao, Junchao Dong, Frederick W. Alt",A mixed modality approach towards Xi reactivation for Rett syndrome and other X-linked disorders,2018,115,4,E668-E675,http://www.pnas.org/content/115/4/E668.abstract,nan,http://www.pnas.org/content/115/4/E668.full,http://www.pnas.org/content/115/4/E668.full.pdf,nan,yes,nan,2018/E668.abstract.txt,,,,,,,Genetics,"Xreactivation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Daniel J. M. Crouch, Bruce Winney, Willem P. Koppen, William J. Christmas, Katarzyna Hutnik, Tammy Day, Devendra Meena, Abdelhamid Boumertit, Pirro Hysi, Ayrun Nessa, Tim D. Spector, Josef Kittler, Walter F. Bodmer",Genetics of the human face: Identification of large-effect single gene variants,2018,115,4,E676-E685,http://www.pnas.org/content/115/4/E676.abstract,nan,http://www.pnas.org/content/115/4/E676.full,http://www.pnas.org/content/115/4/E676.full.pdf,nan,yes,nan,2018/E676.abstract.txt,,,,,,,Genetics,"humangenetics
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Rohit A. Panchakshari, Xuefei Zhang, Vipul Kumar, Zhou Du, Pei-Chi Wei, Jennifer Kao, Junchao Dong, Frederick W. Alt",DNA double-strand break response factors influence end-joining features of IgH class switch and general translocation junctions,2018,115,4,762-767,http://www.pnas.org/content/115/4/762.abstract,nan,http://www.pnas.org/content/115/4/762.full,http://www.pnas.org/content/115/4/762.full.pdf,nan,yes,nan,2018/762.abstract.txt,,,,,,,Genetics,"classswitchrecombination
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Alexander Nyström, Olivier Bornert, Tobias Kühl, Christine Gretzmeier, Kerstin Thriene, Jörn Dengjel, Andrea Pfister-Wartha, Dimitra Kiritsi, Leena Bruckner-Tuderman",Impaired lymphoid extracellular matrix impedes antibacterial immunity in epidermolysis bullosa,2018,115,4,E705-E714,http://www.pnas.org/content/115/4/E705.abstract,nan,http://www.pnas.org/content/115/4/E705.full,http://www.pnas.org/content/115/4/E705.full.pdf,nan,yes,nan,2018/E705.abstract.txt,,,,,,,Medical Sciences,"collagenVII
","FILE : OK: .abstract.txt ,"
