category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf,abstract_local_path,local_fullpdf_path,category_fullpdf,category_abstract_1_major,category_abstract_1_minor,category_abstract_2_major,category_abstract_2_minor,category_merged,keywords,warning
Biological Sciences,Neuroscience,"Xin Su, Jing-Jing Chen, Lin-Yun Liu, Qian Huang, Li-Zhao Zhang, Xiao-Yang Li, Xiang-Nan He, Wenlian Lu, Shan Sun, Huawei Li, Yong-Chun Yu",Neonatal,2017,114,12,3228-3233,http://www.pnas.org/content/114/12/3228.abstract,nan,http://www.pnas.org/content/114/12/3228.full,http://www.pnas.org/content/114/12/3228.full.pdf,nan,yes,nan,2017/3228.abstract.txt,,,,,,,Neuroscience,"CX26
","FILE : OK: .abstract.txt ,"
Biological Sciences,Pharmacology,"David M. MacLean, Vasanthi Jayaraman",Deactivation kinetics of acid-sensing ion channel 1a are strongly pH-sensitive,2017,114,12,E2504-E2513,http://www.pnas.org/content/114/12/E2504.abstract,nan,http://www.pnas.org/content/114/12/E2504.full,http://www.pnas.org/content/114/12/E2504.full.pdf,nan,yes,nan,2017/E2504.abstract.txt,,,,,,,Physiology / Pharmacology,"acid-sensingionchannel
","FILE : OK: .abstract.txt ,"
Biological Sciences,Physiology,"Jennifer Castle-Miller, David O. Bates, Domingo J. Tortonese, Katalin F. Medzihradszky, Elda E. Sánchez, Allan I. Basbaum, David Julius, D. Marien Cortes, Luis G. Cuello, Marco Caremani, Francesca Pinzauti, Joseph D. Powers, Theyencheri Narayanan, Ger J. M. Stienen, Marco Linari, Vincenzo Lombardi, Gabriella Piazzesi",Mechanisms regulating angiogenesis underlie seasonal control of pituitary function,2017,114,12,E2514-E2523,http://www.pnas.org/content/114/12/E2514.abstract,nan,http://www.pnas.org/content/114/12/E2514.full,http://www.pnas.org/content/114/12/E2514.full.pdf,nan,yes,nan,2017/E2514.abstract.txt,,,,,,,Physiology / Pharmacology,"pituitarygland
","FILE : OK: .abstract.txt ,"
Biological Sciences,Physiology,"Chuchu Zhang, Katalin F. Medzihradszky, Elda E. Sánchez, Allan I. Basbaum, David Julius",Lys49 myotoxin from the Brazilian lancehead pit viper elicits pain through regulated ATP release,2017,114,12,E2524-E2532,http://www.pnas.org/content/114/12/E2524.abstract,nan,http://www.pnas.org/content/114/12/E2524.full,http://www.pnas.org/content/114/12/E2524.full.pdf,nan,yes,nan,2017/E2524.abstract.txt,,,,,,,Physiology / Pharmacology,"Lys49myotoxin
","FILE : OK: .abstract.txt ,"
Biological Sciences,Physiology,"Cholpon Tilegenova, D. Marien Cortes, Luis G. Cuello",Hysteresis of KcsA potassium channel's activation– deactivation gating is caused by structural changes at the channel’s selectivity filter,2017,114,12,3234-3239,http://www.pnas.org/content/114/12/3234.abstract,nan,http://www.pnas.org/content/114/12/3234.full,http://www.pnas.org/content/114/12/3234.full.pdf,nan,yes,nan,2017/3234.abstract.txt,,,,,,,Physiology / Pharmacology,"hysteresis
","FILE : OK: .abstract.txt ,"
Biological Sciences,Physiology,"Massimo Reconditi, Marco Caremani, Francesca Pinzauti, Joseph D. Powers, Theyencheri Narayanan, Ger J. M. Stienen, Marco Linari, Vincenzo Lombardi, Gabriella Piazzesi",Myosin filament activation in the heart is tuned to the mechanical task,2017,114,12,3240-3245,http://www.pnas.org/content/114/12/3240.abstract,nan,http://www.pnas.org/content/114/12/3240.full,http://www.pnas.org/content/114/12/3240.full.pdf,nan,yes,nan,2017/3240.abstract.txt,,,,,,,Physiology / Pharmacology,"myosinfilamentmechanosensing
","FILE : OK: .abstract.txt ,"
Biological Sciences,Plant Biology,"Barbara K. Möller, Colette A. ten Hove, Daoquan Xiang, Nerys Williams, Lorena González López, Saiko Yoshida, Margot Smit, Raju Datla, Dolf Weijers, Yuval Eshed",Auxin response cell-autonomously controls ground tissue initiation in the early,2017,114,12,E2533-E2539,http://www.pnas.org/content/114/12/E2533.abstract,nan,http://www.pnas.org/content/114/12/E2533.full,http://www.pnas.org/content/114/12/E2533.full.pdf,nan,yes,nan,2017/E2533.abstract.txt,,,,,,,Plant Biology,"plantdevelopment
","FILE : OK: .abstract.txt ,"
Biological Sciences,Population Biology,"Sean C. Anderson, Trevor A. Branch, Andrew B. Cooper, Nicholas K. Dulvy",Black-swan events in animal populations,2017,114,12,3252-3257,http://www.pnas.org/content/114/12/3252.abstract,nan,http://www.pnas.org/content/114/12/3252.full,http://www.pnas.org/content/114/12/3252.full.pdf,nan,yes,nan,2017/3252.abstract.txt,,,,,,,Population Biology,"massmortality
","FILE : OK: .abstract.txt ,"
Biological Sciences,Psychological and Cognitive Sciences,"Liangtang Chang, Shikun Zhang, Mu-ming Poo, Neng Gong",Spontaneous expression of mirror self-recognition in monkeys after learning precise visual-proprioceptive association for mirror images,2017,114,12,3258-3263,http://www.pnas.org/content/114/12/3258.abstract,nan,http://www.pnas.org/content/114/12/3258.full,http://www.pnas.org/content/114/12/3258.full.pdf,nan,yes,nan,2017/3258.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"mirrorself-recognition
","FILE : OK: .abstract.txt ,"
Corrections (Online Only),Psychological and Cognitive Sciences,nan,"Correction for Perni et al., A natural product inhibits the initiation of α-synuclein aggregation and suppresses its toxicity",2017,114,12,E2543,http://www.pnas.org/content/114/12/E2543.abstract,nan,http://www.pnas.org/content/114/12/E2543.full,http://www.pnas.org/content/114/12/E2543.full.pdf,nan,yes,nan,2017/E2543.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Commentaries,nan,"Annamarie W. Huttunen, Geoffrey K. Adams, Michael L. Platt",Can self-awareness be taught? Monkeys pass the mirror test—again,2017,114,13,3281-3283,http://www.pnas.org/content/114/13/3281.abstract,nan,http://www.pnas.org/content/114/13/3281.full,http://www.pnas.org/content/114/13/3281.full.pdf,nan,yes,nan,2017/3281.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Commentaries,nan,Charles F. Manski,"Collaboration, conflict, and disconnect between psychologists and economists",2017,114,13,3286-3288,http://www.pnas.org/content/114/13/3286.abstract,nan,http://www.pnas.org/content/114/13/3286.full,http://www.pnas.org/content/114/13/3286.full.pdf,nan,yes,nan,2017/3286.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Physical Sciences,Applied Mathematics,"Pawel Dabrowski-Tumanski, Joanna I. Sulkowska, Razvan Pascanu, Neil Rabinowitz, Joel Veness, Guillaume Desjardins, Andrei A. Rusu, Kieran Milan, John Quan, Tiago Ramalho, Agnieszka Grabska-Barwinska, Demis Hassabis, Claudia Clopath, Dharshan Kumaran, Raia Hadsell",Topological knots and links in proteins,2017,114,13,3415-3420,http://www.pnas.org/content/114/13/3415.abstract,nan,http://www.pnas.org/content/114/13/3415.full,http://www.pnas.org/content/114/13/3415.full.pdf,nan,yes,nan,2017/3415.abstract.txt,,,,,,,Applied Mathematics,"folding
","FILE : OK: .abstract.txt ,"
Physical Sciences,Applied Mathematics,"James Kirkpatrick, Razvan Pascanu, Neil Rabinowitz, Joel Veness, Guillaume Desjardins, Andrei A. Rusu, Kieran Milan, John Quan, Tiago Ramalho, Agnieszka Grabska-Barwinska, Demis Hassabis, Claudia Clopath, Dharshan Kumaran, Raia Hadsell",Overcoming catastrophic forgetting in neural networks,2017,114,13,3521-3526,http://www.pnas.org/content/114/13/3521.abstract,nan,http://www.pnas.org/content/114/13/3521.full,http://www.pnas.org/content/114/13/3521.full.pdf,nan,yes,nan,2017/3521.abstract.txt,,,,,,,Applied Mathematics,"synapticconsolidation
","FILE : OK: .abstract.txt ,"
Physical Sciences,Applied Physical Sciences,"Y. Elia Altabet, Amir Haji-Akbari, Pablo G. Debenedetti, Yanqing Hu, H. Eugene Stanley, Shlomo Havlin, Pablo G. Debenedetti, Zachary E. Dell, Lingxiang Jiang, Kenneth S. Schweizer, Steve Granick, Giulio Biroli",Effect of material flexibility on the thermodynamics and kinetics of hydrophobically induced evaporation of water,2017,114,13,E2548-E2555,http://www.pnas.org/content/114/13/E2548.abstract,nan,http://www.pnas.org/content/114/13/E2548.full,http://www.pnas.org/content/114/13/E2548.full.pdf,nan,yes,nan,2017/E2548.abstract.txt,,,,,,,Applied Physical Sciences,"hydrophobiceffect
","FILE : OK: .abstract.txt ,"
Physical Sciences,Applied Physical Sciences,"Xin Yuan, Yanqing Hu, H. Eugene Stanley, Shlomo Havlin",Eradicating catastrophic collapse in interdependent networks via reinforced nodes,2017,114,13,3311-3315,http://www.pnas.org/content/114/13/3311.abstract,nan,http://www.pnas.org/content/114/13/3311.full,http://www.pnas.org/content/114/13/3311.full.pdf,nan,yes,nan,2017/3311.abstract.txt,,,,,,,Applied Physical Sciences,"percolation
","FILE : OK: .abstract.txt ,"
Physical Sciences,Applied Physical Sciences,"Amir Haji-Akbari, Pablo G. Debenedetti",Computational investigation of surface freezing in a molecular model of water,2017,114,13,3316-3321,http://www.pnas.org/content/114/13/3316.abstract,nan,http://www.pnas.org/content/114/13/3316.full,http://www.pnas.org/content/114/13/3316.full.pdf,nan,yes,nan,2017/3316.abstract.txt,,,,,,,Applied Physical Sciences,"ice
","FILE : OK: .abstract.txt ,"
Physical Sciences,Applied Physical Sciences,"Boyce Tsang, Zachary E. Dell, Lingxiang Jiang, Kenneth S. Schweizer, Steve Granick",Dynamic cross-correlations between entangled biofilaments as they diffuse,2017,114,13,3322-3327,http://www.pnas.org/content/114/13/3322.abstract,nan,http://www.pnas.org/content/114/13/3322.full,http://www.pnas.org/content/114/13/3322.full.pdf,nan,yes,nan,2017/3322.abstract.txt,,,,,,,Applied Physical Sciences,"entangled
","FILE : OK: .abstract.txt ,"
Physical Sciences,Applied Physical Sciences,"Maria Chiara Angelini, Giulio Biroli",Real space renormalization group theory of disordered models of glasses,2017,114,13,3328-3333,http://www.pnas.org/content/114/13/3328.abstract,nan,http://www.pnas.org/content/114/13/3328.full,http://www.pnas.org/content/114/13/3328.full.pdf,nan,yes,nan,2017/3328.abstract.txt,,,,,,,Applied Physical Sciences,"glasses
","FILE : OK: .abstract.txt ,"
Physical Sciences,Biophysics and Computational Biology,"Prakash Kulkarni, Mohit Kumar Jolly, Dongya Jia, Steven M. Mooney, Ajay Bhargava, Luciane T. Kagohara, Yihong Chen, Pengyu Hao, Yanan He, Robert W. Veltri, Alexander Grishaev, Keith Weninger, Herbert Levine, John Orban, Daniel W. Farrell, Ken A. Dill",Phosphorylation-induced conformational dynamics in an intrinsically disordered protein and potential role in phenotypic heterogeneity,2017,114,13,E2644-E2653,http://www.pnas.org/content/114/13/E2644.abstract,nan,http://www.pnas.org/content/114/13/E2644.full,http://www.pnas.org/content/114/13/E2644.full.pdf,nan,yes,nan,2017/E2644.abstract.txt,,,,,,,Biophysics and Computational Biology,"intrinsicdisorder
","FILE : OK: .abstract.txt ,"
Physical Sciences,Biophysics and Computational Biology,"Mantu Santra, Daniel W. Farrell, Ken A. Dill",Bacterial proteostasis balances energy and chaperone utilization efficiently,2017,114,13,E2654-E2661,http://www.pnas.org/content/114/13/E2654.abstract,nan,http://www.pnas.org/content/114/13/E2654.full,http://www.pnas.org/content/114/13/E2654.full.pdf,nan,yes,nan,2017/E2654.abstract.txt,,,,,,,Biophysics and Computational Biology,"proteostasis
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Martin Setvin, Jan Hulva, Gareth S. Parkinson, Michael Schmid, Ulrike Diebold, Thomas J. Baiga, Michael Downes, James J. La Clair, Annette R. Atkins, Stephane B. Richard, Weiwei Fan, Theresa A. Stockley-Noel, Marianne E. Bowman, Joseph P. Noel, Ronald M. Evans, Richard N. Zare, Robert J. Tibshirani, Christian A. Kunder, Rosalie Nolley, Richard Fan, James D. Brooks, Geoffrey A. Sonn, Marianna Carbone, Maria Letizia Ciavatta, Eleonora Silvano, Margherita Gavagnin, Mary J. Garson, Karen L. Cheney, I Wayan Mudianta, Giovanni Fulvio Russo, Guido Villani, Laura Magliozzi, Gianluca Polese, Christian Zidorn, Adele Cutignano, Angelo Fontana, Michael T. Ghiselin, Ernesto Mollo, Günther Raspotnig, Katja Wehner, Reinhard Meusinger, Roy A. Norton, Michael Heethoff",Electron transfer between anatase TiO,2017,114,13,E2556-E2562,http://www.pnas.org/content/114/13/E2556.abstract,nan,http://www.pnas.org/content/114/13/E2556.full,http://www.pnas.org/content/114/13/E2556.full.pdf,nan,yes,nan,2017/E2556.abstract.txt,,,,,,,Chemistry,"TiO2
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Shibdas Banerjee, Richard N. Zare, Robert J. Tibshirani, Christian A. Kunder, Rosalie Nolley, Richard Fan, James D. Brooks, Geoffrey A. Sonn",Diagnosis of prostate cancer by desorption electrospray ionization mass spectrometric imaging of small metabolites and lipids,2017,114,13,3334-3339,http://www.pnas.org/content/114/13/3334.abstract,nan,http://www.pnas.org/content/114/13/3334.full,http://www.pnas.org/content/114/13/3334.full.pdf,nan,yes,nan,2017/3334.abstract.txt,,,,,,,Chemistry,"prostatecancer
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Giuseppe Giordano, Marianna Carbone, Maria Letizia Ciavatta, Eleonora Silvano, Margherita Gavagnin, Mary J. Garson, Karen L. Cheney, I Wayan Mudianta, Giovanni Fulvio Russo, Guido Villani, Laura Magliozzi, Gianluca Polese, Christian Zidorn, Adele Cutignano, Angelo Fontana, Michael T. Ghiselin, Ernesto Mollo",Volatile secondary metabolites as aposematic olfactory signals and defensive weapons in aquatic environments,2017,114,13,3451-3456,http://www.pnas.org/content/114/13/3451.abstract,nan,http://www.pnas.org/content/114/13/3451.full,http://www.pnas.org/content/114/13/3451.full.pdf,nan,yes,nan,2017/3451.abstract.txt,,,,,,,Chemistry,"marinechemicalecology
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Adrian Brückner, Günther Raspotnig, Katja Wehner, Reinhard Meusinger, Roy A. Norton, Michael Heethoff",Storage and release of hydrogen cyanide in a chelicerate (,2017,114,13,3469-3472,http://www.pnas.org/content/114/13/3469.abstract,nan,http://www.pnas.org/content/114/13/3469.full,http://www.pnas.org/content/114/13/3469.full.pdf,nan,yes,nan,2017/3469.abstract.txt,,,,,,,Chemistry,"chemicaldefense
","FILE : OK: .abstract.txt ,"
Physical Sciences,Computer Sciences,"Norbert M. Linke, Dmitri Maslov, Martin Roetteler, Shantanu Debnath, Caroline Figgatt, Kevin A. Landsman, Kenneth Wright, Christopher Monroe",Experimental comparison of two quantum computing architectures,2017,114,13,3305-3310,http://www.pnas.org/content/114/13/3305.abstract,nan,http://www.pnas.org/content/114/13/3305.full,http://www.pnas.org/content/114/13/3305.full.pdf,nan,yes,nan,2017/3305.abstract.txt,,,,,,,Computer Sciences,"quantumcomputing
","FILE : OK: .abstract.txt ,"
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Gareth Izon, Aubrey L. Zerkle, Kenneth H. Williford, James Farquhar, Simon W. Poulton, Mark W. Claire, Yanlin Tang, Zhimin Jian, Christopher J. Poulsen, Jeffrey M. Welker, Gabriel J. Bowen, Noah J. Finnegan, Jane K. Willenbring, Daniel M. Sigman, Maria G. Prokopenko, Jess F. Adkins, Laura F. Robinson, Sophia K. Hines, Junyi Chai, Anja S. Studer, Alfredo Martínez-García, Tianyu Chen, Gerald H. Haug, Mathias Stiller, Peter D. Heintzman, Alberto V. Reyes, Grant D. Zazula, André E. R. Soares, Matthias Meyer, Elizabeth Hall, Britta J. L. Jensen, Lee J. Arnold, Ross D. E. MacPhee, Beth Shapiro",Biological regulation of atmospheric chemistry en route to planetary oxygenation,2017,114,13,E2571-E2579,http://www.pnas.org/content/114/13/E2571.abstract,nan,http://www.pnas.org/content/114/13/E2571.full,http://www.pnas.org/content/114/13/E2571.full.pdf,nan,yes,nan,2017/E2571.abstract.txt,,,,,,,"Earth, Atmospheric, and Planetary Sciences","sulfurmass-independentfractionation
","FILE : OK: .abstract.txt ,"
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Zhongfang Liu, Yanlin Tang, Zhimin Jian, Christopher J. Poulsen, Jeffrey M. Welker, Gabriel J. Bowen",Pacific North American circulation pattern links external forcing and North American hydroclimatic change over the past millennium,2017,114,13,3340-3345,http://www.pnas.org/content/114/13/3340.abstract,nan,http://www.pnas.org/content/114/13/3340.full,http://www.pnas.org/content/114/13/3340.full.pdf,nan,yes,nan,2017/3340.abstract.txt,,,,,,,"Earth, Atmospheric, and Planetary Sciences","paleoclimate
","FILE : OK: .abstract.txt ,"
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Allison M. Pfeiffer, Noah J. Finnegan, Jane K. Willenbring",Sediment supply controls equilibrium channel geometry in gravel rivers,2017,114,13,3346-3351,http://www.pnas.org/content/114/13/3346.abstract,nan,http://www.pnas.org/content/114/13/3346.full,http://www.pnas.org/content/114/13/3346.full.pdf,nan,yes,nan,2017/3346.abstract.txt,,,,,,,"Earth, Atmospheric, and Planetary Sciences","riverchannelgeometry
","FILE : OK: .abstract.txt ,"
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Xingchen Tony Wang, Daniel M. Sigman, Maria G. Prokopenko, Jess F. Adkins, Laura F. Robinson, Sophia K. Hines, Junyi Chai, Anja S. Studer, Alfredo Martínez-García, Tianyu Chen, Gerald H. Haug",Deep-sea coral evidence for lower Southern Ocean surface nitrate concentrations during the last ice age,2017,114,13,3352-3357,http://www.pnas.org/content/114/13/3352.abstract,nan,http://www.pnas.org/content/114/13/3352.full,http://www.pnas.org/content/114/13/3352.full.pdf,nan,yes,nan,2017/3352.abstract.txt,,,,,,,"Earth, Atmospheric, and Planetary Sciences","SouthernOcean
","FILE : OK: .abstract.txt ,"
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Duane Froese, Mathias Stiller, Peter D. Heintzman, Alberto V. Reyes, Grant D. Zazula, André E. R. Soares, Matthias Meyer, Elizabeth Hall, Britta J. L. Jensen, Lee J. Arnold, Ross D. E. MacPhee, Beth Shapiro",Fossil and genomic evidence constrains the timing of bison arrival in North America,2017,114,13,3457-3462,http://www.pnas.org/content/114/13/3457.abstract,nan,http://www.pnas.org/content/114/13/3457.full,http://www.pnas.org/content/114/13/3457.full.pdf,nan,yes,nan,2017/3457.abstract.txt,,,,,,,"Earth, Atmospheric, and Planetary Sciences","Beringia
","FILE : OK: .abstract.txt ,"
Physical Sciences,Engineering,"Keliu Wu, Zhangxin Chen, Jing Li, Xiangfang Li, Jinze Xu, Xiaohu Dong",Wettability effect on nanoconfined water flow,2017,114,13,3358-3363,http://www.pnas.org/content/114/13/3358.abstract,nan,http://www.pnas.org/content/114/13/3358.full,http://www.pnas.org/content/114/13/3358.full.pdf,nan,yes,nan,2017/3358.abstract.txt,,,,,,,Engineering,"nanoconfinedwaterflow
","FILE : OK: .abstract.txt ,"
Physical Sciences,Physics,"Tomoyuki Mano, Jean-Baptiste Delfau, Junichiro Iwasawa, Masaki Sano, Shalini John Lovis, Francesco Oteri, Alexander Schug, Hendrik Szurmant, Martin Weigt, Ashley DaSilva, Shengqiang Huang, Babak Fallahazad, Stefano Larentis, Takashi Taniguchi, Kenji Watanabe, Brian J. LeRoy, Allan H. MacDonald, Emanuel Tutuc, Omar Valsson, Michele Parrinello, Dongli Yu, Wentao Hu, Yanbin Wang, Guoyin Shen, Yoshio Kono, Bo Xu, Julong He, Zhongyuan Liu, Yongjun Tian, Michel Bendias, Jan Böttcher, Ewelina Hankiewicz, Christoph Brüne, Hartmut Buhmann, Laurens W. Molenkamp, Jan C. Maan, Uli Zeitler, Nigel Hussey, Steffen Wiedmann, David Quéré, Cunjing Lv, Quanshui Zheng, Gombojav O. Ariunbold, Connor Gorman, Masfer H. Alkahtani, Eli J. Borrego, Dwight Bohlmeyer, Philip Hemmer, Michael V. Kolomiets, Joshua S. Yuan, Marlan O. Scully",Optimal run-and-tumble–based transportation of a Janus particle with active steering,2017,114,13,E2580-E2589,http://www.pnas.org/content/114/13/E2580.abstract,nan,http://www.pnas.org/content/114/13/E2580.full,http://www.pnas.org/content/114/13/E2580.full.pdf,nan,yes,nan,2017/E2580.abstract.txt,,,,,,,Physics,"activesuspensions
","FILE : OK: .abstract.txt ,"
